sample,sample_label,relation,n_clusters,quality_counts,alpha,alpha_err_lo,alpha_err_hi,beta,beta_err_lo,beta_err_hi,gamma,gamma_err_lo,gamma_err_hi,intrinsic_scatter_dex,scatter_err_lo,scatter_err_hi,observed_rms_dex,model,self_similar_beta,self_similar_gamma
exclude_bad,excluding bad/failed fits,Lx-M500,20,"{""acceptable"": 3, ""good"": 11, ""high"": 6}",0.8268311647276403,0.1619127765637296,0.15701910792194973,0.9605803681830185,0.2929904628705804,0.33928925602514837,2.0,0.0,0.0,0.19014658341509535,0.03686260507332653,0.044876612926117665,0.18859223008971146,log10(Y / E(z)^gamma_fixed) = alpha + beta*log10(M500c / 3e14 Msun),1.3333333333333333,2.0
exclude_bad,excluding bad/failed fits,Tx-M500,20,"{""acceptable"": 3, ""good"": 11, ""high"": 6}",0.620364656723367,0.09169966287091391,0.08660395287603473,0.5916307686306144,0.16357521140050696,0.17974411256577238,0.6666666666666666,0.0,0.0,0.1053146293360744,0.023130569858163336,0.028260607298768267,0.11148457516777913,log10(Y / E(z)^gamma_fixed) = alpha + beta*log10(M500c / 3e14 Msun),0.6666666666666666,0.6666666666666666
