sample,sample_label,relation,n_clusters,quality_counts,x_error_fallback_clusters,mass_error_fallback_clusters,y_error_fallback_clusters,alpha,alpha_err_lo,alpha_err_hi,beta,beta_err_lo,beta_err_hi,gamma,gamma_err_lo,gamma_err_hi,intrinsic_scatter_dex,scatter_err_lo,scatter_err_hi,observed_rms_dex,model,self_similar_beta,self_similar_gamma
good_only,quality=good only,Lx-M500,6,"{""good"": 6}",,,,-0.4693299118045781,4.71193017086588,2.957582883820581,2.581632848629594,5.468776735608316,8.482084506695026,2.0,0.0,0.0,0.3921748174370092,0.18709800892773426,0.4160168071836894,0.18568818629941658,log10(Y / E(z)^gamma_fixed) = alpha + beta*log10(X / X_pivot),1.3333333333333333,2.0
good_only,quality=good only,Tx-M500,6,"{""good"": 6}",,,,0.5883619391274315,1.3220126986122454,1.3748792451455827,0.5487753608125108,2.5403874272633513,2.3822303649438155,0.6666666666666666,0.0,0.0,0.15698095044773885,0.08047526907680586,0.1913609818358747,0.0839236231271912,log10(Y / E(z)^gamma_fixed) = alpha + beta*log10(X / X_pivot),0.6666666666666666,0.6666666666666666
good_only,quality=good only,Lx-Tx,6,"{""good"": 6}",,,,0.3517192752639243,0.4276613808971049,0.4398817602779751,2.683399356652336,1.6006452698747147,1.5301266678583603,1.0,0.0,0.0,0.28761482250505555,0.14337267701549936,0.2504610797101109,0.1688673155823863,log10(Y / E(z)^gamma_fixed) = alpha + beta*log10(X / X_pivot),2.0,1.0
